x1,x2
10.085891,-11.65041
-9.109486,-1.2146016
10.216117,-11.912127
20.357283,10.190702
18.243332,9.460436
-7.6494594,-3.462025
3.9627063,-12.506897
11.086769,-10.872329
19.176115,-5.8111095
7.8236623,1.1236773
-7.8120904,-1.3593934
-9.656695,-1.7869215
5.5154915,1.0451407
8.32382,-11.829812
9.236101,-11.409785
19.700148,8.868698
6.696788,1.7427316
2.2735343,13.1027775
21.26718,7.573478
20.19537,7.0182023
18.982008,9.491533
3.8150535,13.460444
17.301453,-5.729545
2.2990034,14.624251
9.530941,-10.086906
19.572428,-6.254219
5.01078,-12.499365
-7.661113,-2.6263254
20.011024,8.586579
8.949927,-13.135336
-8.200456,-1.5746609
-8.277426,-1.5281764
5.5074263,1.6827337
2.1511142,12.707671
2.2499018,13.561514
-8.489181,-1.7893986
4.525285,13.649371
9.243859,-12.597292
2.3043544,14.964025
3.5624435,15.148327
-7.2592025,-2.886284
8.742426,-11.570052
18.977255,8.596945
8.890273,-11.41008
6.392059,1.4280666
9.111569,-12.0564375
18.440258,-5.9978943
8.463348,-12.35173
20.174486,9.48826
18.949614,8.694085
-9.179174,-1.9218613
18.313236,-5.064332
6.2981596,1.5868994
2.322019,13.29571
8.22851,-11.645155
19.628082,8.6376505
-7.74094,-0.5117874
1.3403916,14.29221
1.993184,14.211219
-7.6299114,-2.1494129
2.9150486,15.232821
-9.121474,-0.58786935
18.207617,-4.901797
-7.714908,-2.0178604
17.82695,-5.233398
1.0657682,14.052927
2.3530192,14.239013
19.159996,9.016815
8.416343,-11.4916935
6.081597,1.230887
18.137514,-5.337222
19.469202,8.925044
-8.497142,-1.3919662
18.572529,8.865491
6.194489,1.8866562
9.1432705,-12.669789
18.424524,8.164932
19.432415,-5.5422254
6.3477926,1.4169874
2.5198202,15.203667
-8.311471,-1.6872602
17.323317,-4.4769506
17.741179,-4.8437796
3.1209884,13.728401
-6.89648,-1.6184106
6.216756,2.1221485
-7.9103293,-1.2622689
1.9833021,15.310844
1.1605184,16.67544
0.6479129,15.013919
2.5557036,14.138939
17.056318,-3.8906953
-8.622889,-1.9676449
18.26377,-5.043544
7.950708,-10.754744
0.8744422,13.66321
9.602657,-12.213009
4.382817,-12.712157
-10.3788595,1.2372092
-9.2918625,-1.5529737
1.4527031,15.580365
8.546458,-12.424017
5.187423,2.142159
-9.791333,-0.29823178
5.216169,-12.156849
-7.8616858,-0.3033582
5.723028,2.3228276
5.4987206,2.0115879
19.451628,8.975291
7.7210393,-12.623905
-9.55844,-0.9264925
6.6808505,2.378824
7.856683,-12.042436
17.688486,11.257026
5.557085,2.3471422
4.9269724,3.0140493
-8.617585,0.95552045
1.7197329,13.935949
1.4949107,13.974654
5.6767573,1.3664329
4.4505763,-12.162889
7.6657896,-10.359549
-9.650122,-0.46275005
5.776804,2.5526137
1.646722,13.698534
-9.237297,0.56208557
-9.777723,-0.18151033
8.003638,-12.15025
16.864256,-4.7021365
-10.501478,-0.37335557
17.615885,10.715102
7.150922,-11.998933
18.055655,-4.4075427
7.73114,-12.878352
18.035185,9.96305
0.38305762,14.8848095
18.378445,10.465948
-10.119762,0.310716
5.5544496,3.0100446
-10.657605,0.8421897
6.627881,-13.127371
1.6548481,13.98028
7.646246,-12.717182
-8.08218,-1.659042
-9.764591,-1.1518317
-8.874376,-0.1928417
0.055037625,16.484453
16.620886,-3.9966102
5.728955,4.9186664
-9.633377,1.4267672
17.402395,11.353763
4.37712,3.1036854
16.044937,-2.3033092
5.620908,2.2377348
17.763325,10.18917
6.4177613,4.5796146
2.5738378,-12.773745
6.978151,-12.302042
1.3117787,14.23669
16.83647,-4.6519537
-9.522104,0.28998736
-11.040407,0.8281509
-10.437575,1.344714
16.822212,-3.7438705
17.280514,11.872064
-10.115081,-1.3454239
4.7033195,2.3752112
15.812304,-2.6586177
-10.42752,0.88541955
17.352766,10.830008
5.5405054,4.5390143
14.471899,-3.3144295
3.4049344,-11.826167
5.865038,4.6695037
-10.89335,2.4540105
2.6566093,-12.736009
15.821788,-4.574017
-11.142971,1.0080595
-0.58018607,16.072752
15.618021,-2.8139176
5.5885124,4.747606
6.0861626,4.106123
5.7805943,4.0043907
6.434784,-12.028976
16.389029,11.800992
15.538261,-3.6095479
5.4580784,-14.02382
-11.338111,1.3147218
16.476463,11.613254
-0.64745843,15.285162
-1.1947169,14.719097
-11.9640465,1.7510613
14.846116,-2.655562
-11.140599,0.77685565
5.1351953,5.2396464
16.95767,11.586173
14.762575,-2.1219463
4.867898,4.773614
2.0528204,-12.935104
-11.424095,1.2526793
-12.050655,2.4414318
-10.701159,0.36997944
4.783422,5.485156
14.9627905,-2.3985908
5.012147,5.2835603
4.568131,5.9514375
-11.724634,2.6591885
-1.5535114,15.888541
-11.76463,0.84410584
-11.429652,2.0435684
2.1783257,-12.625268
-12.3006935,1.3620764
-2.0510802,15.630073
-11.646181,2.9660714
2.1958418,-12.127412
4.2516007,6.022037
15.14763,12.618834
-1.8300043,14.533525
14.261337,-2.5722263
-11.752717,2.102522
4.4520407,5.449079
2.3546286,-11.75971
-1.9813071,15.876107
4.6398373,6.2153025
-1.958133,16.383635
2.2066953,-12.37501
14.059962,-3.0063
13.755966,-2.5929582
-12.195999,2.8143246
15.022955,11.993521
12.9112835,-2.9988904
15.029238,12.105409
-13.091278,2.2358668
-2.6951277,16.027134
12.972581,-2.5329132
14.897963,12.676218
-2.6216211,15.583696
-2.8984993,15.772215
-13.298368,2.6080608
5.5322223,15.297821
4.8255773,13.3910885
10.443544,-12.557549
21.127337,-7.0812793
5.0103936,13.682613
21.998623,6.831756
11.919413,-11.154464
6.621125,12.850809
22.115358,-6.0735497
-5.5602865,-3.4077673
9.625168,-11.852279
22.569685,7.7374063
12.633895,-11.818193
-5.4844556,-2.543038
-4.4694376,-3.3824794
-4.944022,-5.3336816
6.048589,-12.559042
5.552576,14.036419
7.660783,-2.315518
10.780991,-10.750553
6.211752,12.446824
-6.076726,-1.6697707
-5.0104256,-2.2369046
21.213188,-7.02714
7.255821,-0.064377494
20.354042,-4.703176
5.658215,15.954865
21.84632,-5.888172
-5.031295,-3.4916365
19.695698,-6.2699933
20.42914,-6.5453305
6.8933077,-0.9882672
5.230183,12.194851
-4.54807,-3.7829468
11.683049,-11.1866865
20.515623,-4.973015
-6.929409,-4.417928
6.415675,12.409095
20.622942,-4.5297112
-4.647897,-0.6687412
4.445521,14.980558
6.0896645,-0.63010514
8.875999,-0.4100522
20.817694,-5.965572
21.355215,-5.5256786
-5.296532,-4.6414394
7.1188393,-0.73367685
21.59587,7.1317515
10.347717,-10.719599
21.326897,-6.6927395
-3.73026,-4.4312334
6.6016345,-1.8107284
21.258493,-6.345066
7.3580475,0.1397242
-3.757572,-4.2089086
22.518234,-5.6649895
7.6915674,-0.47788626
11.581359,-11.173374
-4.8828616,-2.070344
21.383102,-7.4702806
11.9537735,-12.520981
-5.1564226,-2.8541558
7.078745,-2.4596267
22.584602,7.898683
-5.7541523,-2.501001
22.19206,7.5327377
7.0409603,-0.88793755
-6.0360403,-2.8537393
9.052561,-13.28953
5.012883,14.261981
-5.381829,-1.46331
8.496163,-1.1405008
19.141605,-5.7585535
-6.595026,-1.781199
-6.5218883,-2.8570714
22.463915,-6.888654
22.511911,9.4479065
11.460599,-9.879308
-6.0062184,-2.8077466
-6.7592916,-0.8454474
8.350926,-0.5652255
-7.8983035,-2.2380526
-4.970062,-3.0042264
21.119976,10.661502
7.1638355,0.06460476
-3.467346,-1.4517665
7.942363,-1.0900831
10.608548,-11.84488
7.3665595,-0.36189258
-4.924225,-2.7589712
10.14229,-11.808335
-5.9210763,-2.216866
19.69878,9.563825
10.93558,-12.470311
-6.8051605,-0.90385973
9.5661745,-12.76295
21.324219,-6.2936435
20.561169,-5.027337
19.862862,-6.5207996
-5.399057,-2.4201741
20.29822,-5.3722677
21.383022,-4.9164624
4.442867,15.117331
8.387426,1.7149988
-6.4632926,-1.3377746
6.869342,-0.04542334
-6.3574853,-3.2337961
-7.4250493,-0.8861259
20.44683,9.434179
21.4728,8.727364
5.126285,13.153142
21.50148,-4.4562283
7.153657,-0.28271073
-7.780348,-0.58395976
20.085028,8.941688
8.547586,-13.295768
-7.3200903,0.30418932
-7.3509946,-0.8982078
3.2284975,14.548757
-6.8414164,0.026864294
7.879078,0.13022126
20.059454,8.72805
7.6804376,0.42384046
4.662162,1.1203326
8.366016,-12.562032
6.4372025,2.2851982
5.936645,12.936511
3.3753242,15.07829
18.461927,-3.6096997
8.559626,-11.728417
7.9621835,1.893931
9.334458,-13.314633
9.180107,-14.187975
4.0941787,-13.152732
-6.9378366,-0.47340763
7.2421746,2.2819242
19.493265,-4.6740274
4.036407,15.149574
-7.0507097,0.27873588
-7.480944,-2.5891929
8.916899,-13.019296
8.596649,-12.826844
3.331184,13.360752
18.42319,-3.436547
18.228851,-4.149763
21.13721,10.570686
-5.671038,-0.8779155
3.9734716,14.942792
8.20055,-13.947811
17.988949,12.392936
-6.571037,-0.74867725
4.8511977,13.623402
8.803857,-13.5251045
18.920506,11.017633
2.2836356,15.545531
0.7145623,15.872968
7.36629,3.4587204
-8.223732,2.5466683
7.1395025,3.4755125
18.363064,12.115064
18.799238,12.176552
-9.420488,1.1011349
6.0174856,2.2359893
0.76193404,15.35572
-9.199444,1.7684413
18.387247,-2.2188194
-8.233046,-0.020948702
7.410509,-15.37001
6.7044044,6.360071
0.7606643,16.074453
18.340754,11.459251
7.2405443,4.9714375
-7.787107,2.403085
18.510944,12.292113
2.3057637,15.454968
-9.363765,2.429656
6.6798167,4.110692
7.2808743,6.1663537
0.37987587,17.55892
17.812395,13.549309
-9.400234,2.0594823
18.37722,13.538596
2.5157225,-14.641462
6.111743,-15.997032
3.4977884,-14.760423
15.902523,-0.9903559
7.305201,6.337543
6.791077,4.8977356
7.2661476,5.737919
5.0624185,-15.5756035
6.38635,-16.484623
2.0656624,-15.195384
15.4305315,-0.6357282
1.8190627,-15.012474
-0.9031622,19.028984
1.9836041,-14.912992
7.329765,6.7476025
16.523201,14.7897835
16.541409,15.041869
-9.693418,4.5143538
14.78387,0.26284835
7.429844,7.4167743
-1.2345121,17.43253
17.140442,14.62257
2.509921,-16.283327
-9.516898,5.8474207
-5.0836473,-2.0121934
23.332369,8.996162
8.428413,-12.139571
-4.5586705,-4.218224
-5.111763,-2.7153242
10.230787,-12.538396
19.784342,9.522688
-6.3653984,-0.079174
20.581272,9.824806
21.683786,9.158812
11.722287,-13.650782
-4.9845815,-2.6960347
-6.0887494,-2.464522
-5.5670886,-1.276806
-5.4526925,-2.7084618
20.058672,-5.4732027
-6.3794727,-0.10862068
-5.863359,-2.6371613
-5.295097,-2.3846588
-6.2738967,-0.030662619
4.3042955,15.586519
20.172712,-5.3003945
19.912073,-4.8241096
20.521605,9.567503
10.043028,-13.043898
11.582662,-12.558664
20.511585,10.507461
10.679213,-12.624517
-7.826441,-0.019849284
6.647284,1.995607
20.265423,-5.1265287
7.7687407,-0.26901153
4.0924454,14.714497
21.606457,8.602176
21.3765,-4.753431
7.9318604,0.43000215
-5.712167,-1.0796937
20.953934,8.430115
22.862963,10.144633
18.887667,-6.0597935
8.230903,-1.4145344
10.18508,-13.058187
5.8333187,15.016979
10.633682,-11.7166
10.926496,-13.274825
-5.5630417,-0.12003159
20.941427,8.687211
-7.7759795,-0.15658595
20.277245,10.261843
-5.8790073,-2.6438878
8.590348,0.46616164
-6.4092674,-1.2635998
10.725858,-12.505685
4.686585,14.868979
4.8889923,12.413382
19.684898,-5.424837
7.787623,0.42882174
5.695085,2.0294414
5.3518786,-12.254707
10.216315,-15.571265
21.48225,9.418976
5.442233,12.907567
-7.4791512,0.21254995
20.531038,10.598599
18.933338,-5.066639
9.204029,-14.019833
6.517248,-0.45220774
-5.6454372,-1.2446884
20.471146,-5.4975533
-5.957222,-0.86087126
6.7712035,-1.1888237
19.694883,-6.195091
17.455381,-5.4679117
20.14415,10.75411
4.9430227,14.3257475
2.9287643,14.441175
11.550281,-12.285527
-7.9493885,-0.22413771
-8.627458,-2.1518548
8.640327,-13.20971
3.3742738,15.723126
10.520952,-12.802507
18.709055,-5.0062156
19.288628,9.995739
-6.8018622,-0.73293304
3.2629955,13.847985
4.470035,13.615882
7.909429,-0.94845736
19.027225,-5.0839353
18.796505,9.988786
18.417765,-4.3116865
-7.898922,-1.0155741
-6.5488524,-2.2977078
17.674017,-4.355981
-6.979167,-2.4458077
-6.8320723,-0.5862704
10.7883835,-11.834974
-7.071035,-0.74429786
7.015819,1.080979
6.8529134,1.5546985
-7.0695047,-0.9788971
19.676483,9.628946
18.64114,-4.247469
20.14497,9.113173
3.7032373,13.914568
8.67445,-12.411071
-7.6412044,-1.8837545
2.6840982,14.808262
-7.918521,-2.1785235
-8.588393,0.19333112
2.5090992,13.133286
5.135749,1.4017833
7.697603,2.3258152
6.533079,1.5927819
8.305036,-13.04342
8.232616,-13.177655
6.501241,0.31938627
18.436693,10.579719
20.109852,9.047887
-7.34113,-2.4633996
5.9555497,1.3190401
-9.227944,-0.54123306
-8.737606,-1.5904435
2.2567592,14.801514
18.966047,8.474975
5.947194,2.4379241
0.94938475,14.991115
7.5035563,-11.797661
-7.1167307,-1.3075224
6.170229,2.370688
5.013838,2.0716112
2.4361458,14.536241
5.368827,3.1186006
18.796152,10.95051
17.321007,-4.6359677
4.503199,-12.500615
-10.063579,-1.1035392
8.788816,-11.563171
18.204453,-6.704931
-10.375861,-0.74517614
-9.101574,0.28395307
-9.749008,-1.0978928
-7.817716,-3.2089746
17.706045,9.319872
5.1586137,2.0135195
1.6243808,13.552954
6.1223917,-12.15153
17.761316,9.955234
-0.001447956,14.630361
-9.366079,-0.015755115
0.94677615,13.381633
-10.262543,-2.8729932
-11.542657,-0.04068207
6.7456026,-11.419162
7.9653716,-11.334338
16.597523,-5.0712805
16.801554,-5.5309906
-10.685005,-2.7163074
16.34099,-4.9675713
3.7828882,2.6408534
4.8668404,3.5855105
-0.6173226,14.168453
5.0882206,3.6401784
4.2623057,3.6541903
-11.390364,-1.3459241
5.0609035,2.5320191
-0.38557667,14.671122
15.864247,-5.1235094
3.6092682,2.4277527
-11.006846,-0.24851616
3.5404415,-11.909365
-11.091639,-1.29366
6.5413795,-11.025396
-11.976405,0.1394391
-10.873694,-1.6514412
-12.701456,-0.8021726
3.3021462,3.5001066
6.2404113,-10.464116
5.13309,-11.004066
-11.884847,-0.44259924
-12.385624,-0.8349302
15.392104,10.584704
3.798657,4.3917036
-1.5336605,14.005191
2.8111699,4.293085
2.7868257,3.2634113
14.405497,-5.2880254
14.84042,-5.5692043
5.026232,-10.709984
14.334321,-5.366587
15.146277,10.252184
-13.109197,-1.1261373
2.8556306,4.9353633
3.3020895,-10.755847
15.095539,10.086713
3.9939194,-10.651805
2.3774111,3.9386365
13.388832,-5.5095463
-14.413486,0.05877472
14.243012,10.132316
-14.298585,0.038963523
12.6255665,-5.252303
2.114339,5.310041
-2.7866373,12.940676
-3.1068158,13.771253
4.2758746,-9.406214
13.696725,10.287027
3.3586452,-9.685513
13.709895,10.031052
-15.453704,-0.2691837
-3.661659,13.850147
1.0105171,5.6160555
13.332197,9.703321
11.7410555,-5.307741
12.604555,10.311391
2.7233431,-8.697851
-16.068968,-0.08683667
12.585997,10.711116
12.172933,10.793921
-16.477911,0.15480171
-16.436913,-0.73328614
-4.590255,13.377011
0.3942027,5.8481402
-4.6893864,13.021916
-4.6690483,12.840671
11.833928,10.156489
-4.7659073,12.81089
-4.9495406,12.621014
11.7316065,10.368017
-4.999254,12.932124
11.61045,10.21011
10.317967,-5.575771
10.057541,-5.534202
10.059516,-5.635128
11.504125,10.412517
7.2964277,-1.2968034
4.8139434,-1.6511241
6.4361567,-1.2674098
11.539814,-11.573312
20.757729,-7.956205
-6.014258,-5.0711827
-4.741524,-3.1503828
10.840697,-10.225348
-5.587793,-5.3760986
4.388886,13.360653
22.242754,-5.6625166
5.3437605,11.213388
20.774078,6.9034104
-6.7516446,-3.217553
20.865784,7.472314
19.682146,-7.702099
5.5024476,12.422759
20.294949,5.6798277
9.581492,-11.474509
5.8695774,-1.1874198
22.055788,7.5266533
6.509025,0.2844581
22.290878,6.602061
10.652934,-10.025917
20.158787,-6.02033
21.70802,-7.063066
5.9975452,-0.89995146
21.020817,-7.2934613
-5.2376285,-4.7474184
4.0314217,12.75019
18.283092,-6.74578
2.7702277,11.833453
-6.311433,-3.6963365
-5.1841626,-5.707537
-5.88712,-4.0670533
20.758934,-7.5917063
5.145957,14.604084
3.3887458,11.968087
4.298897,12.542182
-8.345668,-5.260305
21.150686,-7.101961
11.827594,-11.024952
-7.421523,-3.366017
11.609809,-9.343491
20.638857,-6.7809687
20.022564,-7.2792044
-5.9164534,-2.6180131
-5.1774774,-4.362267
4.7173347,11.573704
3.6517382,0.23126978
4.8334265,11.915735
3.639331,12.511022
4.1134562,-0.11459384
-7.935816,-5.004707
-8.349845,-3.701981
4.199128,13.931949
4.2893863,12.335923
5.377911,0.3084014
-9.363666,-2.2563903
9.4425,-11.726578
19.719065,-8.489878
-6.871172,-3.8133125
9.381508,-11.604431
2.8505802,13.011556
18.131992,-6.346226
21.27702,6.2112236
19.056019,-7.647221
2.517899,12.523307
2.5163095,13.761763
6.0485215,-0.20358449
19.681774,7.6929846
19.029387,-7.7833266
-7.34781,-3.8112853
19.652388,-7.2438893
19.218012,9.130859
9.492796,-10.026229
19.922075,-7.3917055
9.172176,-10.620191
19.793505,8.58595
5.249142,0.23583123
-9.182975,-3.46392
3.4681978,12.149278
3.2897377,13.333246
18.364618,-7.41564
5.1389804,0.09170953
18.263483,8.348349
9.041584,-10.930807
5.610071,-0.741928
18.58373,-6.922509
3.7523892,11.486838
5.0390363,0.97904354
18.42339,7.93927
2.302527,12.0519495
4.5863824,-0.63682896
18.456285,-6.850965
8.320521,-9.864765
-9.331518,-4.4425807
-10.4796715,-0.6612932
5.2656927,2.624389
0.12370681,13.970256
4.732541,1.2094709
4.701703,2.3545816
-10.126293,-3.6190035
17.529238,8.58228
7.818928,-11.1532755
-10.829626,-1.3483305
-10.809648,-1.6004233
17.133907,7.442618
3.4835708,1.3336065
4.0380564,0.22387807
3.9243548,2.609786
-10.767178,-1.9590949
3.9643314,2.876187
4.367532,-11.588714
6.316933,-11.265609
0.25383288,13.862623
15.797946,-5.5313916
6.8261166,-10.71796
-0.6662693,13.92696
15.864003,-6.3133674
6.2715015,-11.144401
5.8994684,-10.886807
-11.36299,-1.1243029
3.3425899,3.783827
-12.452578,-1.684417
-0.3061098,13.34175
3.0055318,3.456233
14.168674,-4.1009254
15.078478,10.197418
3.1616263,4.2031364
15.007637,9.9095
4.645613,-10.486006
-13.888972,-0.27244258
14.417606,10.07962
4.952756,-10.365386
2.17773,4.305169
-13.603884,-1.042461
14.310916,9.549773
-14.123352,-0.69125235
2.274262,5.3643785
13.643283,10.348
-3.081529,13.826244
-14.753741,0.71509075
-3.230994,13.614739
12.047424,-4.5941486
-15.196423,0.74937993
11.641711,-5.0394363
-15.804045,0.27096257
2.696817,-9.189344
0.70217526,6.4344983
11.400119,-5.2667894
11.402581,-4.5949144
-4.6730514,13.262688
-16.789474,-0.008221758
11.773578,-12.149776
-5.2374387,-1.9411103
5.408381,11.443952
5.7644086,13.052207
-4.045902,-3.01255
-6.6035385,-1.9663335
21.13448,-6.120596
21.297178,-4.6967344
22.748987,8.429364
7.198152,-0.7877436
22.832941,6.9505525
22.366575,8.810237
21.424065,8.053769
5.964008,-12.965957
6.280071,12.251021
6.7060146,-0.60560924
6.8960104,0.20056047
5.3175945,14.437676
20.949339,-5.8678555
10.592744,-11.890472
10.071206,-12.417985
21.887411,-4.7706227
9.883155,-13.271124
11.980076,-13.53881
21.274143,-5.7702823
20.80893,-6.5477643
9.813807,-13.46815
22.154688,-6.5145726
5.651035,14.757604
21.542969,-5.8790374
23.486305,9.702083
11.780422,-12.327059
7.4732537,-1.2516124
7.4849653,-0.23020814
-6.5392017,-0.1365593
12.071029,-10.326222
11.533124,-12.740416
-5.2558417,-1.4567121
4.926895,0.80260503
2.949203,16.271032
21.812681,-5.4487677
5.8465505,15.029732
5.544721,-0.27941555
21.675713,-6.867419
-4.979658,-1.4016902
7.07821,-0.5950911
-5.3114476,-2.918679
21.21494,7.462525
8.336805,-1.2427863
21.412653,9.75631
23.655712,7.9117208
-3.6842797,-3.3418815
20.86471,-6.529136
19.912813,-5.1179314
10.750434,-11.956451
-5.5051045,-1.7089827
6.435623,12.772574
4.2976365,14.431655
20.480207,-5.1796403
6.19866,14.675649
7.635216,-0.01844816
22.15899,8.795641
22.575874,-4.503386
21.013252,-5.2283177
22.104225,8.558251
8.2986765,-0.19086094
9.008333,-0.07896827
19.385149,-5.376085
21.630417,11.169115
5.1637344,15.598093
2.4867365,12.708185
11.503633,-14.35688
21.284998,9.288332
-4.266374,-3.3825874
22.251663,-4.583464
5.18684,-13.427092
10.553257,-12.587797
-5.298811,-1.5537076
11.652297,-13.86494
21.67382,9.328385
8.915546,-13.753896
-5.94093,-1.4774232
6.861047,1.9899855
9.460603,-14.712127
-5.403107,-0.3691867
3.1654856,13.025377
3.0451396,14.782243
10.819764,-13.940976
-4.7866917,-0.7489523
-6.2759366,0.17719753
8.057895,1.9900451
3.4808412,13.1265
5.989675,14.482964
21.906174,9.512043
20.067173,10.270903
-6.2311897,-2.0644672
8.886073,0.9443166
20.729536,9.655826
-5.4815164,0.36920503
-5.6746397,-0.010140968
19.980148,-3.7004905
4.684974,0.44307202
3.4021065,15.118879
7.644411,0.2392164
-6.8907523,1.4707727
20.375462,-3.021645
-6.34982,-0.31791976
2.2613869,16.881447
-6.7213616,2.1692357
2.8482397,17.393286
-3.9486938,-0.29103917
8.826852,-15.167396
3.5198803,14.866123
-6.996148,-0.3735925
9.256175,1.281189
-5.900891,2.9977512
-5.7532225,1.3737826
-4.6286693,-0.7462038
20.005257,10.846172
21.247993,10.58504
-6.191313,2.340348
-3.9177477,0.2736359
18.280748,-2.7392464
-6.014665,1.8768826
3.5075006,17.209278
20.830812,12.595552
20.113232,-2.4854302
-4.50356,1.359366
20.877542,12.37663
-7.305215,0.6808078
4.292504,-15.376943
-6.4994802,2.131452
19.145233,-0.253431
3.402814,-15.138343
19.537094,13.220605
8.37539,5.3155107
20.704887,12.8290415
9.51403,5.3605742
-4.8330884,2.1986039
19.464338,12.938854
21.175203,13.117446
-7.632405,4.9853635
2.2750256,17.81059
-6.137994,2.8833585
-7.5527368,3.7059639
-6.4575324,2.9483764
19.242266,14.395751
0.83861476,17.497683
-6.966601,4.889736
-7.882248,4.810048
18.7295,0.024658129
10.244327,4.367292
9.794206,6.0000663
8.178642,5.740137
6.3125734,-17.072666
9.98335,5.94215
-6.6741,4.312817
19.284935,15.427603
9.849472,6.2893014
9.033225,7.0487146
18.369436,0.32434565
2.9518888,-16.297512
19.696177,15.508168
9.707132,6.402063
18.647495,14.907385
2.8091602,-16.986534
-8.038886,5.3767977
0.1750446,19.023384
2.877684,-16.819689
9.381427,7.5578184
-8.010579,7.3312006
-7.3776045,7.034485
9.532402,7.1925783
-7.6455073,6.911035
-7.884595,7.48429
22.802704,-4.996763
5.6507564,13.967673
-3.140058,-3.2218144
-3.5688045,-3.072178
9.388374,-0.15188217
21.69283,-4.212139
10.601067,-14.533795
-2.5971475,-2.5384007
-2.476386,-2.8146346
12.72063,-13.318444
-3.0559504,-2.1408372
23.054157,-4.611875
12.562965,-14.179923
-3.6812487,-4.5134063
22.503693,-3.9518764
6.4086685,14.788493
-3.2686622,-1.8256
11.90702,-13.122221
-3.5744946,-2.1111014
12.419972,-13.795514
9.406854,0.038309462
-2.573543,-2.367138
22.240639,-3.6722589
