x1,x2
2.9345002,15.109444
2.7231057,-11.419178
-2.9582956,1.146125
2.8972838,13.756009
4.2573934,13.111351
-3.1354942,1.0456219
12.386097,-10.291872
-3.5739336,2.0063837
1.8044896,-10.549046
2.9268925,15.179943
20.05597,5.4857187
16.445223,-0.8676971
17.466585,-0.87758374
3.870006,13.94877
19.38821,4.0235786
17.0731,-1.6799891
18.040367,-1.7765713
12.624962,-11.15277
0.6147132,-10.441277
19.716892,6.314231
18.901785,4.836024
18.040104,-2.2072012
4.8705564,12.811245
-3.4312258,1.5517849
18.37003,-2.7462912
11.785654,-10.838059
19.769863,4.880271
12.847163,-10.979654
0.56307995,-9.3796625
-5.4009194,2.0727308
1.3188269,-9.854952
21.617918,6.34489
5.5879655,13.983528
5.522168,12.796126
-4.436228,-0.32483757
19.136257,-0.89374566
17.814695,-2.770888
-0.5469242,-8.838889
11.354121,-9.611193
-4.5245647,0.61533356
18.203949,-1.0093738
-4.826358,0.05872861
20.47777,-2.0243363
3.676501,14.63674
19.975063,-3.9642975
-5.5735264,1.2413977
21.135647,6.9316425
10.720733,-9.516974
3.762621,12.693999
-5.0584764,1.9870015
4.9093437,12.026648
21.184155,6.162152
2.860875,-10.452853
-7.539713,2.58538
-5.39545,2.1014774
19.00085,-2.1966956
1.7180594,-9.776603
-3.600443,1.4544433
4.089642,14.208588
20.788185,9.953873
4.1115365,13.866381
20.324633,-2.7549272
2.2287517,-9.741057
1.8080322,-8.399451
4.053974,16.346004
-6.449336,2.0726311
4.2429624,16.13259
22.419868,6.3943725
21.93861,8.629047
-7.4408917,1.0520327
10.615751,-9.477893
0.5865362,-8.251779
-6.8156896,1.0044658
-0.56462806,-7.8336606
6.12186,15.765524
5.9073687,17.212536
0.8042321,-8.206728
-8.7610235,2.0368435
0.13576487,-7.7102942
21.90191,-2.6881392
-0.7935749,-8.77356
-8.349336,1.1859943
-7.9774885,2.2663476
20.705784,-3.2911038
-9.567795,1.0899317
-8.40974,0.39107734
22.690252,7.5055294
5.9270506,14.5933895
4.16487,-3.7625618
23.229172,9.596192
-1.2378632,-7.6244025
-9.07225,2.0112827
3.401585,-2.4323573
21.577198,8.983564
-14.486199,-2.0469909
4.378902,-4.2431297
3.938999,16.860508
2.3345122,3.3094292
6.1164117,16.290033
-9.283221,0.5393707
0.9694097,4.55281
24.325785,9.524217
-9.040372,-0.070209146
4.0781775,-5.2488403
23.860579,-4.4329147
0.43331492,4.471182
1.583729,3.1362302
5.7343955,18.4404
5.8247724,16.521133
3.4829483,4.2452025
2.2524378,4.716399
-14.373309,-4.300479
4.5154047,-4.959162
4.8552713,-5.262523
3.7559566,4.490667
5.869237,18.504158
6.0939565,19.595587
4.5567327,-6.4886847
26.432089,9.830224
5.2689743,-6.2607465
3.6335254,-5.330303
24.549095,11.026141
5.9339685,18.77713
5.218511,18.901995
-12.387377,-5.7109113
24.56229,-3.6719124
-14.056404,-5.5688434
26.509602,9.19572
24.641203,-4.2336617
6.7842793,18.604527
6.440687,18.91252
5.027529,-7.178145
5.778876,3.9960248
26.840818,8.657585
4.603932,4.611367
5.8488317,3.7743335
5.2554092,5.061043
-13.576883,-7.581511
27.239872,8.487113
-14.600347,-7.501325
13.413487,2.59646
6.244965,21.303968
29.275236,7.361942
-13.781102,-7.645229
5.953311,21.567469
-14.201336,-8.2018
1.9932183,-15.689891
7.586302,21.70454
6.481574,-10.303519
-15.677876,-9.761028
28.849611,6.7963567
-16.5807,-9.461557
11.964446,4.2476583
7.2170677,22.942675
-16.470316,-10.128052
29.649694,5.6921325
11.527868,4.64315
-16.57507,-11.225604
-15.944289,-10.801643
6.326483,-11.902594
-15.993015,-11.727662
-16.39354,-11.60836
1.6771458,-18.430523
29.772596,5.2809815
1.8510699,-18.230278
29.76404,4.700563
-17.646883,-14.044818
29.485825,4.109205
10.343,7.4412966
10.432746,7.2759466
7.006444,-13.632833
-17.114502,-14.557762
-6.0839534,1.7970237
19.201504,-3.909664
-6.6690583,2.9524653
-4.8861847,1.4740906
2.689643,14.170143
17.403841,-2.2314022
20.92859,-5.177543
20.91732,5.9150996
19.047161,7.0758314
4.9861913,-0.8811579
5.0212717,-0.95518196
18.767206,-3.5113862
5.4862576,-0.1252973
-0.36532718,-10.167603
0.9117536,-9.216335
6.977235,-0.33076283
5.260389,-1.2779322
0.09227826,-7.5521674
5.2838225,0.050820827
19.42024,7.7932897
19.996298,8.624629
6.134383,-0.9634068
3.292548,14.422705
0.4245656,1.5770746
17.623594,-3.1312888
-5.3727922,1.572389
0.24063894,-10.003118
-8.0229645,3.3065593
18.071543,-4.169351
-6.4697943,5.034325
19.177193,-2.8151433
-5.6706395,3.1300344
3.9947536,14.568465
18.370815,8.111406
4.1113014,14.848024
1.7549042,15.359941
3.6856127,14.61625
5.7632704,0.14598314
19.817383,-2.6440306
19.857431,5.605575
18.183817,-1.8302547
21.824522,-5.587652
19.18565,-3.7077618
-7.7126203,2.2311742
2.4979,15.270571
22.536327,-6.303442
20.351238,7.571404
19.537811,5.682266
-5.9902496,3.4375718
-4.585025,2.9129133
18.393084,-3.4552946
4.1015053,15.454819
-0.4208177,-8.441653
-1.6834642,-9.52483
4.97645,0.015216217
-1.1508896,-9.727111
0.80945224,-8.369006
20.315456,7.435459
4.701026,-0.011563509
-4.8641953,1.4036609
3.2766068,15.794161
19.52972,6.7647295
-5.4109173,2.9061108
4.5831556,14.510691
3.7200563,15.531057
19.937588,8.3573265
-0.64345807,-10.302742
-5.2743006,5.1247015
20.296946,5.932773
20.797703,-5.2838182
-4.974436,3.443758
-6.111341,3.3799922
-5.90492,3.1872783
-1.6149429,-8.913973
-5.8044314,3.4814627
5.0083947,12.973928
-5.195841,2.812979
19.300602,8.570569
0.05098004,-9.903563
-4.8971353,4.565932
19.199007,7.6495214
21.2099,-4.930291
2.457951,16.251423
-5.6493735,3.1057143
-5.408677,2.5419075
5.0527487,0.4207881
-6.5132227,4.334751
3.3963623,14.364576
4.525872,14.513116
-6.7839904,2.69155
5.6881437,-1.3561438
-4.640477,5.8710976
17.68321,8.54639
4.6478868,-0.12666637
21.757153,-5.720116
6.418331,-2.5274615
2.5110312,15.995756
20.582224,6.5260334
19.22569,-2.3964357
7.465119,-0.53863
-1.4298902,-8.485067
6.0797224,-1.6864191
7.226231,0.054895613
4.202763,15.213726
-5.531628,2.3126156
-6.59046,4.255725
22.290806,-6.051492
7.18137,-1.3317659
6.9035034,0.010043813
19.015266,8.073941
3.152489,14.336065
2.1491942,15.799615
-1.8500761,-8.555019
6.725003,-1.1165303
6.850086,-0.77808017
-5.3342104,3.909991
19.197218,-4.566232
-0.5507381,-9.408461
2.7628803,15.004348
19.475742,7.1074677
-6.089491,4.142555
11.406071,-7.8853345
-6.1018496,4.146584
5.6504335,-1.940799
1.505773,14.951858
21.81969,-6.6873617
-6.3685393,5.7940717
-2.8141348,-10.407539
-4.337325,1.6819037
-7.2934113,3.497412
-1.5328288,-10.292669
2.2201316,15.329281
-1.1219195,-10.225155
-4.9582505,3.0614111
3.6404753,15.790886
-6.5565424,4.398245
-3.4558733,-11.05171
6.951017,-1.6230705
17.890375,7.722836
-2.4035745,-10.105075
-0.13727517,-8.99274
-2.853682,-8.813865
21.17921,-5.25349
7.2571006,-0.9667053
-7.3956766,4.2085843
7.2163587,-1.9316792
-7.073002,6.0923953
18.90048,7.222694
-1.1351391,-10.162937
-6.1230154,3.558552
18.612629,7.8817806
8.510595,0.19473648
-0.0716729,-9.058378
-6.1903954,4.1241403
2.338726,15.810261
-2.8544073,-8.543257
1.7756323,15.4077635
21.323027,-5.248904
17.593054,9.206457
7.2713723,-1.0001223
-4.902267,5.3420477
-6.718705,5.872515
1.4929903,16.662252
6.8733015,-1.8565241
-6.29282,3.6109638
7.512281,-0.96220595
1.3653945,16.150105
-6.753884,4.634935
19.099167,8.367836
7.1233907,-0.94236934
-2.0787592,-9.56153
17.88104,8.851953
-6.0834866,4.4757113
0.40180635,17.255827
8.066964,-1.6409822
-6.7051864,5.3805356
1.1007998,16.536562
18.66773,10.020624
0.31499863,16.814138
-2.481845,-9.082946
1.6907954,16.360516
-2.429324,-10.310007
22.329845,-7.2746463
-2.8636208,-8.948121
21.805635,-8.2461195
17.854034,9.0849085
1.3087181,15.219269
-8.220418,7.1163654
18.023659,9.696561
7.5883617,-1.459725
11.114496,-6.8534927
22.541872,-7.08044
7.5664525,-1.8432052
8.390657,-2.3506587
1.7592597,16.211025
-0.021690879,17.388271
17.52553,10.287223
17.432386,9.290568
18.41549,10.661112
18.168097,9.790599
8.630403,-1.8127333
8.377303,-2.1482801
0.49488914,16.040056
21.606377,-6.8696012
20.618538,-6.9944344
-3.231073,-9.378845
18.077023,9.518456
1.1521033,15.779607
-8.186768,4.897309
-7.0807605,7.906811
2.116802,17.44359
6.858188,-2.0953414
-4.810531,-9.079522
-8.293478,7.229837
20.54918,-7.7993746
-7.9138265,8.0336485
-8.835798,6.057056
21.161678,-8.09213
16.43845,11.231102
22.408955,-7.5033593
-8.1720495,5.814224
8.621139,-3.021155
-7.9467726,5.5302234
20.901608,-8.917001
16.225603,11.834574
21.465492,-8.647738
-3.8178837,-10.262072
16.677048,11.064696
-0.96467435,17.462414
20.468039,-7.915652
-8.595755,8.602825
-9.025414,8.877742
20.913326,-8.260168
17.837576,12.137741
0.9709031,17.42947
-8.777751,6.6202955
-8.356027,8.605945
19.939745,-9.325212
19.85067,-9.274348
-5.5725737,-10.061072
19.920238,-9.23546
-8.832863,9.20359
16.49524,12.784799
11.5230665,-5.4910927
10.164637,-3.512883
17.37369,11.7527275
-6.5975704,-10.270567
-6.3581643,-8.267665
-8.906768,8.622526
11.801261,-6.16112
16.34992,12.613362
20.299282,-10.553301
-0.052158058,17.525427
11.552569,-5.356582
-6.3958683,-10.250237
-3.2094564,18.809328
-10.40382,8.37671
-1.3880467,18.44592
-9.828067,7.974697
-7.0510836,-9.276913
-1.053467,18.172949
-7.5191474,-9.582828
19.527586,-10.434053
16.03313,13.989475
-7.278344,-9.361573
-2.2361267,19.848858
-10.162534,8.890246
16.090288,12.7132
-2.2853389,19.264265
18.809158,-10.500194
-2.6089303,19.733767
-6.6152077,-8.6704445
11.710052,-4.1194634
-10.74526,9.455704
-7.2640476,-9.925424
-7.8032627,-10.205925
11.476809,-4.823927
-9.707272,10.962585
-11.040475,9.401602
-7.5687137,-9.406956
-2.9495468,19.567207
18.994106,-10.868979
-2.136198,19.433012
-7.999443,-8.853666
19.346018,-11.030544
-10.810933,9.790865
-10.812046,9.768776
-10.275404,10.631559
15.242109,13.933131
10.80296,-3.854402
-11.528953,10.140762
-3.110223,20.23575
-10.961357,10.241083
15.233674,14.747106
11.22812,-4.071759
10.881361,-4.814706
-3.209487,20.100584
11.474985,-4.1490874
-10.720517,11.06501
4.27815,-1.5392694
5.4520745,15.522871
22.790821,8.395415
-9.377193,1.634164
22.579119,8.435012
-6.6299543,-0.2711373
0.40942672,-7.063059
-6.857,0.10708068
20.617512,-2.5549774
21.188885,7.8415875
3.8446772,-1.5708706
0.4110494,-7.733829
21.55147,-1.6599618
21.850096,9.182227
-7.353591,1.4177057
21.10782,-1.3259281
20.654501,-2.903728
-1.0796393,-7.7065167
0.28351092,3.0088181
20.281088,-3.3410609
5.7381825,14.739235
20.157415,-2.4657207
-8.067047,1.24338
3.4100215,16.90059
21.12209,-2.9431427
5.2760954,15.89698
21.59601,-2.5242176
3.960533,-1.4822373
3.9615026,-1.6692828
-7.598159,2.1086445
21.839546,-3.1094513
20.023565,-2.0389519
0.31226632,-7.0158644
3.502114,-1.9367476
22.386675,9.460368
5.049128,-2.4726706
20.658812,-2.3540344
0.8309192,2.6906283
5.9280396,17.40809
4.2851996,-2.151554
0.87027746,3.473656
5.093853,17.656858
22.599709,7.0406394
5.5696807,17.180098
5.0788817,15.977376
22.799042,7.7512918
-12.4467,-1.2529007
4.1023555,-3.3076403
-6.834058,1.0520701
3.9379303,15.831576
-1.0252728,-8.085617
22.65299,7.122931
-8.572201,1.2571514
-8.143183,3.0959501
21.469011,-4.0445795
4.7860117,15.480522
4.4090414,-3.5796332
4.1284666,-1.076351
21.560553,-2.2917047
4.3313513,-3.042629
-0.33587238,3.2575276
23.235123,9.113522
3.745,-3.0959332
5.693806,16.666388
4.954526,-2.8676562
23.140219,8.671289
3.354198,-2.9041226
22.40442,6.9164515
-8.920207,3.0298913
-8.529353,1.3965722
-12.391286,-1.4230561
-8.189196,1.0544089
3.5671241,-3.0945272
21.697895,8.842206
-6.2603693,1.8646262
4.208651,17.439003
22.971937,9.849715
-12.421232,-2.5237927
4.974257,16.376528
21.812553,8.375035
-7.9825425,0.6642409
5.3790517,16.296635
-7.411181,1.7980007
19.726011,-1.4672279
-9.646954,1.1526884
0.21463661,3.5867922
-8.592281,3.3108768
0.6819781,-7.128116
21.92499,-2.1339476
20.776112,-2.1237454
-9.269993,2.3490734
4.2820687,17.293797
-9.092955,2.7361243
0.44249973,-6.918886
-0.43612733,-7.8426714
22.108343,-2.167283
0.8800705,2.5087304
21.64471,-3.4732006
4.3622527,17.473871
3.7648284,-3.4153392
22.151583,-3.7404103
22.1418,10.093821
5.025979,-4.3974314
-8.993355,3.5783749
3.643774,-3.7658424
-8.213582,1.7448633
21.596708,-3.5377584
4.3065653,-3.4656267
-0.50939524,-7.6371236
6.0375133,16.054281
-13.500304,-0.71088845
19.917006,-2.2859442
-7.3668733,-0.28440446
0.31016007,3.6976476
2.4350908,4.0780225
5.4105687,15.326742
5.419252,-4.936124
4.3751426,-2.7350996
23.502293,8.954904
22.977516,9.810001
3.628941,17.477705
23.280748,8.352111
-6.346432,0.7187013
21.445108,-2.8575497
4.287094,-4.288239
23.327677,9.530885
5.5035963,17.742989
6.6688824,16.499523
-12.9079485,-2.3629313
22.353582,-2.4738028
5.5708985,16.054262
-9.128915,1.6658297
6.134987,17.36243
-8.129864,0.3576967
5.845645,16.106897
1.3069218,3.3214126
22.717262,7.708396
4.4996815,18.797216
-8.726903,0.46587333
5.6366596,18.341156
-14.584354,-2.2320902
-12.8238,-2.8104024
5.3280706,16.705734
5.5492845,-3.6751273
5.182328,16.778538
22.630663,8.922264
21.67661,-4.1294055
21.960024,-2.6677244
22.558365,10.50985
4.3603516,-4.294294
2.442853,3.0012114
-9.459361,2.0357907
1.1054713,2.900164
-13.051491,-3.5964344
-13.822431,-2.781048
-13.920582,-2.9513154
-13.825745,-2.8712943
-11.953783,-2.5605533
2.836295,3.5598555
1.1169069,4.398519
-12.662329,-1.7056689
22.850674,-4.477881
23.936867,10.174288
-12.7910385,-2.0158572
1.3717618,3.638122
23.1034,-3.1214151
6.823825,17.158148
-14.268011,-2.677212
-13.046414,-3.3286018
23.836706,10.199826
23.53995,10.165008
5.4971437,18.474228
5.957396,17.236938
2.1679182,3.8772125
23.380798,10.570489
23.932627,9.917912
4.606106,-4.4186945
3.3600795,-3.6188993
22.629835,10.385284
24.009785,-3.6679075
2.5216644,3.8895264
3.3563669,3.8055189
5.3447466,18.773365
2.2693956,5.080452
6.9440904,16.182854
6.1893697,18.461893
-12.372858,-3.1543272
-13.567719,-3.4640303
4.861672,18.801733
4.6041236,-5.5000486
-13.175867,-3.1933208
5.8657913,19.612246
23.032925,-2.7201154
5.837622,18.316376
2.9523695,3.291138
4.3735986,3.7548704
23.436314,10.23767
-14.1668625,-5.2256927
-14.4703245,-4.381572
23.552567,11.144054
4.7854586,19.20219
-14.137292,-4.537119
22.847145,-3.4411132
4.263075,-5.3015904
2.7618315,4.716762
5.3031917,19.179327
4.8597364,19.551844
6.082923,18.48106
4.491214,-6.704216
4.596196,-5.3093686
-13.323805,-6.432936
-13.310634,-4.068105
24.19375,10.929391
5.791101,19.169914
24.677034,10.927134
24.498894,-4.604603
4.5849605,-6.9006853
24.408392,-3.5924132
24.481749,-4.0148225
5.486017,-5.683964
25.072195,-3.7389936
5.9249935,19.579048
5.9805517,19.678827
5.0865083,19.68555
-13.480837,-5.351075
-13.927662,-6.5862007
26.136242,8.83789
25.282656,-4.285656
13.338171,2.5264606
4.881489,4.867294
-14.713862,-5.7454586
5.4012804,-7.120666
-13.914144,-6.582106
4.3431935,4.937954
6.5504313,19.562832
4.618995,-7.79251
-13.954364,-5.701227
-13.003708,-7.0343075
5.2156744,20.890457
-14.020715,-7.1571636
4.8213973,4.989911
-13.854268,-7.6469088
6.2251754,-8.829638
6.586304,-9.261879
26.495289,8.250092
-13.133289,-6.9602256
-13.886386,-6.8184395
27.539951,9.299449
2.609024,-14.8031
-17.106798,-8.6432295
25.21439,-3.6248899
5.710745,21.41366
2.8231199,-16.063175
27.746994,8.207346
28.129402,8.632367
25.854202,-3.6655788
6.558465,-8.865039
-16.118118,-9.176648
12.910277,3.7053998
2.4008849,-15.560905
6.024636,-9.718987
2.1189263,-15.303289
6.229516,21.764183
-16.578682,-10.004737
-16.601282,-8.774081
28.578135,7.4759097
6.0830855,-10.636177
6.587347,-10.301341
12.366773,4.058749
2.6919723,-16.18705
2.3796394,-16.524036
-16.53455,-9.996862
5.992799,-10.571009
29.231127,6.595325
28.72219,6.6690655
2.5171235,-16.972847
-17.001957,-9.698875
7.1503973,22.807241
6.6846457,-10.50164
-16.489649,-10.742498
-15.635778,-10.762261
11.4168,4.337758
2.0880327,-17.655762
7.9047604,22.344334
6.7610035,-10.977141
29.715746,6.038973
11.056664,5.970694
2.1640086,-17.75759
7.203517,-12.281973
-15.710966,-11.401425
0.98785174,-18.800909
29.671867,4.5675178
29.205708,5.16735
30.259434,5.2564926
-17.859362,-14.130279
11.093925,6.688082
0.81801236,-18.680998
-17.266516,-13.53029
10.863656,6.316203
6.4953656,-13.702136
8.3091345,23.40122
0.32755834,-19.290316
8.31454,23.868027
8.050652,23.924246
-17.929289,-14.437782
10.32782,7.965993
-17.204603,-15.014984
11.1214695,-6.8188367
0.8324457,17.874672
-6.4305916,6.1269884
-3.7377381,-9.44232
1.383342,16.80011
-7.605541,4.6227274
19.063297,9.616341
-7.668477,3.7818818
21.765207,-6.75785
2.4363492,17.201561
19.003532,9.36433
0.42121586,16.760317
1.2884682,17.965088
7.339393,-1.4014202
-9.3989935,4.833617
1.4037412,16.346664
10.625697,-6.849499
-7.965189,6.040136
18.512867,9.971333
18.733124,10.359932
2.820419,16.134272
-7.7591834,3.5571885
7.4607654,-1.9278508
8.021831,-2.087524
-7.281299,5.1937604
-2.6747785,-8.106739
18.301422,9.364567
-7.64846,4.87944
-8.332187,4.492866
-7.5810633,6.005723
19.460833,9.8904
-7.833493,4.3038177
-2.90228,-8.407428
19.677353,11.472328
19.77163,-6.748677
20.710966,-6.2572207
-3.4016142,-8.935795
7.2717857,-2.3413432
-2.6269786,-7.769553
7.3695564,-2.3724453
2.3098948,16.994349
-3.5046713,-8.344558
1.0222554,18.415913
10.9606495,-6.414015
20.19016,-7.1501245
-9.047093,5.7231665
-8.209492,4.577731
18.430124,8.498291
19.94099,-5.6454096
7.641938,-2.2041504
6.42451,-1.799974
21.005602,-5.7688136
19.122402,9.632991
-9.068626,4.5025415
-8.323038,4.77377
20.002203,-5.8602767
8.204153,-3.2445424
7.227824,-2.2439334
1.9054558,17.644464
18.708555,11.783773
-8.232399,4.114916
6.586896,-2.5885577
1.1829892,17.168938
19.154606,11.058548
8.537221,-3.4571128
-3.1188672,-8.590956
-9.117101,5.6581388
19.70024,-6.24046
20.165735,-8.139624
19.607115,11.295679
-8.868603,5.435411
19.316692,10.877579
20.129854,-6.1585917
-3.4151323,-9.27441
-8.507535,5.546756
1.2362974,17.63555
2.1945639,17.462791
-7.7892036,4.792434
-9.2549,5.079353
1.67489,17.253819
-9.518143,5.1097636
19.202894,10.457712
11.118624,-6.221599
2.5638433,16.393604
-2.7353477,-8.95569
1.9951024,18.628283
1.8096094,18.305895
-8.248157,4.390842
10.988926,-6.54342
19.614813,10.5905905
-7.484249,4.062925
-2.585196,-7.714422
2.4679534,18.653347
0.6871867,17.039618
-3.6904292,-8.475941
2.1606772,18.222908
-10.472048,6.1325045
19.143372,-7.0003963
20.293917,-7.516852
0.63865,1.7261703
8.783052,-2.256947
-9.474562,6.3471503
19.611172,-6.794498
11.063823,-7.235441
-4.182961,-7.4809394
19.364527,9.752986
8.6554165,-3.4395263
18.443722,11.143686
-8.7010765,4.960537
-8.875273,6.1064515
20.324146,8.864154
20.656197,10.854056
20.870703,-5.6855745
19.15336,10.330122
1.6303349,18.308111
10.748391,-6.7326007
-9.188401,6.232247
-8.745977,5.381425
19.947222,-6.6462903
-3.34164,-6.820224
7.079148,-3.7166574
0.4465922,19.072334
19.455841,-7.2496133
-10.063575,5.7395597
-1.5814706,18.127047
-8.754824,5.3473845
-10.536753,6.040501
-10.791228,6.112269
1.0117626,17.91564
-10.432925,6.1415234
-9.901114,5.8054442
-10.467237,6.686405
-9.138727,6.770026
0.59134567,17.647589
20.63944,-6.5813923
-0.0226968,19.216415
-10.793286,6.037313
18.235655,12.222385
-10.568494,3.7334552
0.6220451,18.86471
19.760548,11.686045
-4.4105587,-7.8362703
18.986006,12.716844
-5.313799,-7.58191
0.69154245,18.67409
19.945217,-7.2742224
-3.2936292,-6.9449883
-10.644588,6.4029064
0.85596925,19.740686
-4.924829,-7.8908825
-10.485076,6.93076
-10.357921,5.9435153
20.083199,-7.447165
-10.989127,5.7337675
-4.25483,-6.630212
-0.12567672,19.014318
-5.345358,-8.2019415
-5.4065447,-7.0289183
-10.900526,6.3253965
19.140772,-7.4069157
-5.4665313,-8.032409
9.3481865,-5.772729
19.23808,12.246137
-0.6124576,18.977718
-4.95994,-6.8645034
-11.343221,6.149335
18.608866,-7.2898464
7.702997,-4.7181206
19.00256,-7.604675
-11.299363,5.795947
8.769664,-4.808001
18.574635,-8.338031
-11.368986,7.470738
0.76631397,19.595095
8.055814,-4.9232364
-5.6566606,-6.6740007
-11.671952,6.174835
18.544443,-6.8162947
0.18174547,19.935558
-11.856835,6.7747345
-12.01375,7.6897917
0.2350966,20.842445
8.219519,-5.3038206
-4.067647,-6.45863
-5.518774,-6.7841067
-12.423059,6.9474072
-5.287564,-6.201007
-11.401626,5.6292377
-12.713333,6.88953
-5.5727344,-6.4624276
-5.5690637,-6.515922
-0.09798159,20.813753
-0.24589609,20.646393
9.416489,-5.554833
17.711498,-8.242883
19.028265,13.697276
17.403881,-7.9794846
-13.051315,7.32953
9.254603,-5.6430836
-13.275927,6.9542017
-12.452745,6.635866
16.781916,-8.590313
0.4743649,20.576977
-12.560327,6.769981
-0.4048973,20.865658
19.48004,14.198943
9.108869,-5.765802
-6.2347293,-5.3086963
18.78286,14.8298855
19.720964,14.209096
-6.8328614,-6.152371
-6.9013157,-6.358083
0.2903895,21.092625
19.823183,14.431463
-7.196467,-6.261665
-13.206545,7.747165
-5.978865,-5.432658
-14.050023,7.2834277
-6.5621324,-5.4804816
16.783522,-8.711286
16.152044,-9.114121
-7.5279627,-6.125394
8.974457,-6.7432694
-14.256488,7.593554
16.233603,-8.8100395
16.730038,-8.978458
-14.3125925,7.0681434
8.946911,-6.5965037
-0.66807556,21.862188
16.037306,-8.813599
19.319769,15.4320545
8.1520405,-6.55882
-7.6494274,-5.1956425
15.984699,-9.251758
-14.702635,7.1273656
18.923384,15.848989
8.3552685,-6.9386683
-0.6217291,22.152645
15.879252,-8.927495
-0.617842,22.82817
-14.576983,7.6978574
-0.47754186,22.953997
-15.132688,7.7988715
-0.5582084,22.4018
-0.5542356,22.905012
-0.7229588,23.148228
15.359404,-9.09135
-7.5022154,-4.5680957
-15.416471,7.7418227
8.4144535,-7.7311244
8.823933,-7.669524
15.259312,-9.253304
-0.99896604,23.329414
20.063782,16.62374
-15.688797,7.5108485
14.934024,-8.459808
20.13123,17.004986
8.340392,-8.420246
-16.363226,7.530532
-8.030426,-4.015242
-16.43438,7.8421235
8.416456,-8.340711
14.7229595,-8.399929
8.407136,-8.1839
14.624965,-8.2638645
8.546429,-8.446459
20.079065,17.274115
-16.94931,7.4939055
14.480221,-8.109362
19.906372,17.404116
8.134919,-8.611621
-0.4934311,23.863924
14.435012,-7.995956
-16.90011,7.7502484
23.52111,-8.108349
-3.7521996,-12.590429
-4.9653206,6.418335
-0.12381898,15.050856
-0.85782564,15.463133
-5.0199146,5.9823594
-5.3961844,8.136624
11.004746,-0.5459454
-3.3662696,-11.4619055
-4.7496567,-11.930264
